"STATION","DATE","AWND","DAEV","DAPR","DASF","EVAP","FMTM","MDEV","MDPR","MDSF","MNPN","MXPN","PGTM","PRCP","SN32","SN52","SNOW","SNWD","SX32","SX52","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDMV","WESD","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USC00118324","2004-03-30",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"63","37","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-03-31",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"59","32","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-01",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"49","30","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"52","29","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-03",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"59","26","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-04",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"59","28","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-05",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"51","23","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-06",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"59","24","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-07",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"75","40","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-08",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"67","40","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"51","30","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-10",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"59","32","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-11",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"59","25","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-12",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"46","27","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"44","27","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-14",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"51","26","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-15",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"71","29","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-16",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"75","41","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-17",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,"88","52","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-18",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"79","51","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-19",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"87","57","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"71","40","43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-21",,,,,,,,,,,,,"0.62",,,"0.0","0.0",,,,"65","41","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-22",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"65","35","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"57","36","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-24",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"70","38","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-25",,,,,,,,,,,,,"0.53",,,"0.0","0.0",,,,"57","40","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-26",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"64","39","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-27",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"60","30","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-28",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"56","32","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"82","47","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-04-30",,,,,,,,,,,,,"0.13",,,"0.0","0.0",,,,"79","46","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-01",,,,,,,,,,,,,"0.13",,,"0.0","0.0",,,,"48","40","44",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-02",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"51","35","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-03",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"56","24","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-04",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"61","29","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-05",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"70","34","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-06",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"72","38","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-07",,,,,,,,,,,,,"0.05",,,"0.0","0.0",,,,"84","46","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-08",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"53","48","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"89","50","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-10",,,,,,,,,,,,,"0.13",,,"0.0","0.0",,,,"91","56","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-11",,,,,,,,,,,,,"0.65",,,"0.0","0.0",,,,"83","53","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-12",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,"82","53","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-13",,,,,,,,,,,,,"0.56",,,"0.0","0.0",,,,"86","64","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-14",,,,,,,,,,,,,"0.61",,,"0.0","0.0",,,,"80","55","57",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-15",,,,,,,,,,,,,"0.74",,,"0.0","0.0",,,,"59","45","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-16",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"60","35","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-17",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"74","44","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-18",,,,,,,,,,,,,"0.73",,,"0.0","0.0",,,,"84","60","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-19",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"64","43","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"74","49","71",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-21",,,,,,,,,,,,,"0.28",,,"0.0","0.0",,,,"87","54","57",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-22",,,,,,,,,,,,,"1.26",,,"0.0","0.0",,,,"88","46","64",,,,,,,,,,,"    1",,,,,,,,"    1",,,,,,,,,,
"USC00118324","2004-05-23",,,,,,,,,,,,,"0.38",,,"0.0","0.0",,,,"79","53","62",,,,,,,,,"    1",,"    1",,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-24",,,,,,,,,,,,,"0.05",,,"0.0","0.0",,,,"82","52","54",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-25",,,,,,,,,,,,,"0.15",,,"0.0","0.0",,,,"70","45","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-26",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"72","46","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-27",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"70","48","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-28",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","42","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"66","45","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-30",,,,,,,,,,,,,"0.41",,,"0.0","0.0",,,,"70","50","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-05-31",,,,,,,,,,,,,"1.72",,,"0.0","0.0",,,,"76","58","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-01",,,,,,,,,,,,,"0.10",,,"0.0","0.0",,,,"69","52","57",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"76","53","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-03",,,,,,,,,,,,,"0.05",,,"0.0","0.0",,,,"71","44","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-04",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"73","42","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-05",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"77","42","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-06",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"82","51","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-07",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"88","60","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-08",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"91","65","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"94","66","75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-10",,,,,,,,,,,,,"0.92",,,"0.0","0.0",,,,"88","56","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-11",,,,,,,,,,,,,"0.96",,,"0.0","0.0",,,,"75","56","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-12",,,,,,,,,,,,,"1.90",,,"0.0","0.0",,,,"84","60","63",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-13",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"85","61","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-14",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"84","64","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-15",,,,,,,,,,,,,"0.11",,,"0.0","0.0",,,,"87","57","63",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-16",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","58","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-17",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"88","64","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-18",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"82","59","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-19",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","51","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"69","44","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"77","54","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-22",,,,,,,,,,,,,"0.98",,,"0.0","0.0",,,,"69","54","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"75","52","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-24",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"85","52","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-25",,,,,,,,,,,,,"0.14",,,"0.0","0.0",,,,"63","45","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-26",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"71","51","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-27",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"75","53","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-28",,,,,,,,,,,,,"0.04",,,"0.0","0.0",,,,"79","47","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"77","53","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-06-30",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","54","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-01",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"87","56","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"90","56","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-03",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","61","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-04",,,,,,,,,,,,,"0.34",,,"0.0","0.0",,,,"84","67","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-05",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,"84","63","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-06",,,,,,,,,,,,,"0.05",,,"0.0","0.0",,,,"79","64","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-07",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"85","58","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-08",,,,,,,,,,,,,"0.06",,,"0.0","0.0",,,,"72","50","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"79","55","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-10",,,,,,,,,,,,,"0.42",,,"0.0","0.0",,,,"79","59","62",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-11",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","58","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-12",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"90","64","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"89","65","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-14",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"90","60","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-15",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"83","56","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-16",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","60","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-17",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"83","61","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-18",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"79","57","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-19",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"84","57","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-20",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","60","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"94","70","75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-22",,,,,,,,,,,,,"0.36",,,"0.0","0.0",,,,"89","67","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-23",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,"90","59","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-24",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"74","52","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-25",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"75","56","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-26",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"76","54","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-27",,,,,,,,,,,,,"0.03",,,"0.0","0.0",,,,"79","56","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-28",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"84","55","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"88","58","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-30",,,,,,,,,,,,,"0.04",,,"0.0","0.0",,,,"87","64","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-07-31",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"75","60","64",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-01",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"87","57","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"90","58","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-03",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"93","65","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-04",,,,,,,,,,,,,"1.48",,,"0.0","0.0",,,,"90","64","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-05",,,,,,,,,,,,,"0.05",,,"0.0","0.0",,,,"77","55","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-06",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"73","48","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-07",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","50","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-08",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"79","55","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","60","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-10",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"87","57","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-11",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"66","53","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-12",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"61","46","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"64","44","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-14",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"73","47","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-15",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"74","42","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-16",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"78","46","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-17",,,,,,,,,,,,,"0.02",,,"0.0","0.0",,,,"81","49","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-18",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"84","60","62",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-19",,,,,,,,,,,,,"0.38",,,"0.0","0.0",,,,"81","56","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-20",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"76","54","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-21",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","49","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-22",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"79","46","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-23",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","53","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-24",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"84","62","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-25",,,,,,,,,,,,,"0.11",,,"0.0","0.0",,,,"82","64","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-26",,,,,,,,,,,,,"0.09",,,"0.0","0.0",,,,"76","64","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-27",,,,,,,,,,,,,"0.21",,,"0.0","0.0",,,,"87","66","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-28",,,,,,,,,,,,,"1.06",,,"0.0","0.0",,,,"88","64","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-29",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"78","64","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-30",,,,,,,,,,,,,"0.05",,,"0.0","0.0",,,,"74","48","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-08-31",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"80","52","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-09-01",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"83","53","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-09-02",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"86","56","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-09-03",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"89","58","63",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-09-04",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"87","60","63",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-09-05",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"88","63","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-09-06",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"87","68","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-09-07",,,,,,,,,,,,,"0.01",,,"0.0","0.0",,,,"80","52","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-09-08",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"75","51","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-09-09",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"71","52","56",,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-09-10",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"78","47","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-09-11",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"85","48","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-09-12",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"87","54","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-09-13",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"89","54","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118324","2004-09-14",,,,,,,,,,,,,"0.00",,,"0.0","0.0",,,,"88","56","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
